ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
6514,WHEATFIELD CRES ,K4P1E9,Ward 20,4M-646,98,TIMELY TOUCHUPS,Detached Garage/Shed,Osgoode,Construct a shed,0,8500,287.93,1708931,Construction,2017-11-22 16:02
224,CARRUTHERS AVE ,K1Y1N9,Ward 15,83,,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations to the 1st floor of a 2 storey mixed use building,0,15000,1100,1708932,Construction,2017-11-22 16:21
6575,MICHELANGELO CRT ,K0A2T0,Ward 21,4M-203,34,THE STOVE STORE,Single,Rideau,Install a wood burning fireplace in a 2 storey detached dwelling,0,5000,1,1708934,Construction,2017-11-23 9:00
11,ELVINA ST ,K1J7K9,Ward 11,,20,"MOAMER, EBRAHIM",Single,Gloucester,Construct an front addition and install 2 basement windows in a 1 storey detached dwelling,0,5945.6,40,1708935,Construction,2017-11-23 9:03
221,NELSON ST ,K1N1C7,Ward 12,6,19,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 1st floor of a 3 storey office building,0,105000,0,1708936,Construction,2017-11-23 9:47
400  -1001,MONTFORT ST ,K1L8G6,Ward 12,47,,CONTRACTOR UNKNOWN,Apartment,Vanier,Construct a pad for a replacement emergency generator on a 15 storey apartment building,0,202000,360,1708937,Construction,2017-11-23 10:08
1050,MORRISON DR ,K2H8K7,Ward 8,4M-,20,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 3 storey office building (Suite 200),0,7000,2153,1708938,Construction,2017-11-23 10:49
1870,ALTA VISTA DR ,K1G6R7,Ward 18,4M-,15,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the 1st floor of a 6 storey office building (MD Financial),0,250000,3595,1708939,Construction,2017-11-23 11:00
117,HOBART CRES ,K2H5S3,Ward 9,543938,323,MARCOTTE FOUNDATION,Semi - Detached,Nepean,Exterior alterations to a 1 storey semi-detached dwelling (add window),0,4000,0,1708940,Construction,2017-11-23 11:14
210,ALFRED ST ,K1L6W4,Ward 12,4M-245,30,CONTRACTOR UNKNOWN,Detached Garage/Shed,Vanier,Construct a shed in the rear yard of a triplex,0,1500,166,1708941,Construction,2017-11-23 11:42
28,BROADWAY AVE ,K1S2V6,Ward 17,4M-94044,18,"BRITTON, DOUG",Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling (front yard),0,38460.6,230,1708942,Construction,2017-11-23 11:46
14,NANAIMO DR ,K2H6X7,Ward 8,420161,23,CONTRACTOR UNKNOWN,Single,Nepean,Install windows in a 1 storey detached dwelling (basement),0,8000,100,1708943,Construction,2017-11-23 11:49
1,NICHOLAS ST ,K1N7B7,Ward 12,4M-3922,15,DAY-VIEW ELECTRIC INC.,Office,Old Ottawa,Interior alterations to all floors of a 14 storey office building (Replace the fire alarm system),0,440485,100,1708944,Construction,2017-11-23 11:59
1002,BEAVERBROOK RD ,K2K1L1,Ward 4,786,,CONTRACTOR UNKNOWN,Office,Kanata,"Interior alterations to a 2 storey office building (Unit 3 - new offices, washrooms, kitchen & service area)",0,1150000,10129,1708945,Construction,2017-11-23 12:16
246,PURCHASE CRES ,,Ward 6,,23,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling,1,381261.6,2280,1708946,Construction,2017-11-23 12:52
264,PURCHASE CRES ,,Ward 6,,23,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling,1,381261.6,2280,1708947,Construction,2017-11-23 12:54
251,SIR FREDERICK BANTING DRWY ,,Ward 15,,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Replace the underground pipeline in a 4 storey office building,0,359000,100,1708948,Construction,2017-11-23 13:12
6066,MALAKOFF RD ,K0A2Z0,Ward 21,4M-,,CONTRACTOR UNKNOWN,Single,Rideau,Finish the basement and renovate woodstove in a 1 storey detached dwelling,0,20000,513,1708949,Construction,2017-11-23 13:39
1402,SHERRUBY WAY ,K2W1B1,Ward 5,4M-740,22,TOP HAT HOME COMFORT SERVICES,Single,Kanata,Install a woodstove in a 1 storey detached garage,0,3000,0,1708950,Construction,2017-11-23 13:44
200,HOPEWELL AVE ,K1S2Z5,Ward 17,115,21,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,500000,-753,1708951,Demolition,2017-11-23 14:11
2695,DON ST ,K2B6Y4,Ward 7,227,7,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations on the 1st floor of a 2 storey detached dwelling,0,10000,48,1708952,Construction,2017-11-23 14:23
7067,DONWEL DR ,K4P1M7,Ward 20,4M-958,33,***CONTRACTOR***,Single,Osgoode,Exterior alterations to a 2 storey detached dwelling,0,1000,0,1708953,Construction,2017-11-23 14:58
10,BRISTOL AVE ,K1S1P5,Ward 17,4M-,,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations to a 2 storey detached dwelling (roof repair/replace due to water damage),0,25000,160,1708956,Construction,2017-11-23 15:13
1600,MAXIME ST ,K1B3L1,Ward 11,,22,CONTRACTOR UNKNOWN,Detached Garage/Shed,Gloucester,Remove a shed and construct a detached garage (side yard),0,20000,538.2,1708957,Construction,2017-11-23 15:15
200,HOPEWELL AVE ,K1S2Z5,Ward 17,115,21,CONTRACTOR UNKNOWN,Duplex,Old Ottawa,Construct a 2 storey duplex,2,405598.8,2425.54,1708958,Construction,2017-11-23 15:17
665,BRIDLEGLEN CRES ,K2M0H3,Ward 23,4M1495,91,***CONTRACTOR***,Single,Kanata,Interior alterations in a 2 storey detached dwelling,0,14500,1014,1708959,Construction,2017-11-23 15:26
73,SHERBROOKE AVE ,K1Y1R8,Ward 15,72,9,***CONTRACTOR***,Single,Old Ottawa,Construct an attached enclosed front porch,0,10000,54,1708960,Construction,2017-11-23 15:29
281,CLARE ST ,K1Z7E3,Ward 15,326972,43,CONTRACTOR UNKNOWN,Single,Old Ottawa,Remove an attached garage and construct a 2 storey addition and a deck at the rear of a 2 storey detached dwelling,0,100643.2,660,1708961,Construction,2017-11-23 15:33
1431,MERIVALE RD ,K2E0B9,Ward 9,303943,,RON EASTERN CONSTRUCTION LTD.,Office,Nepean,Tenant fit-up on the ground floor of a 3 storey office building (Gbatteries),0,92000,5198,1708962,Construction,2017-11-23 16:17
533,SANDGATE RIDGE ,K2J0L8,Ward 3,4M-1311,49,CONTRACTOR UNKNOWN,Single,Nepean,Install an enclosure for a hot tub  (side yard),0,0,0,1708963,Pool Enclosure,2017-11-24 9:17
114,MACFARLANE RD ,K2E6V7,Ward 9,4M-378959,11,CONTRACTOR UNKNOWN,Single,Nepean,"Construct a 1 storey addition (rear yard), interior alterations to existing dwelling and finish basement in a 1 storey detached dwelling",0,212464.8,3720,1708964,Construction,2017-11-24 10:36
970,BATHGATE DR ,K1K4A4,Ward 13,877,472,***CONTRACTOR***,Single,Old Ottawa,Construct a front porch and roof,0,8000,78,1708965,Construction,2017-11-24 11:33
50,O'CONNOR ST ,K1P6L2,Ward 14,3922,13-Sep,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the 1st floor of a 17 storey office building (National Bank, Unit G007)",0,781818.18,2900,1708966,Construction,2017-11-24 11:32
175,MAIN ST ,K1S1C3,Ward 17,4M-,,GREYSTONE VILLAGE INC,Apartment,Old Ottawa,Interior/exterior alterations to a 6 storey apartment building,0,200000,4843.75,1708967,Construction,2017-11-24 11:37
35,DUNVEGAN RD ,K1K3G1,Ward 13,M85,274,LYNDEN RENOVATION SERVICES,Single,Old Ottawa,Construct a detached garage (rear yard),0,12000,288,1708968,Construction,2017-11-24 12:38
1980,OGILVIE RD ,K1J9L3,Ward 11,,21,TOTAL FIRE PROTECTION,Retail,Gloucester,Replace the fire alarm panel in a 2 storey retail building,0,15000,11,1708969,Construction,2017-11-24 12:53
219,WESLEY AVE ,K1Z7A2,Ward 15,448,73,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-1200,1708972,Demolition,2017-11-24 14:17
219,WESLEY AVE ,K1Z7A2,Ward 15,448,73,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 3 storey semi detached dwelling,2,836434.44,5002,1708973,Construction,2017-11-24 14:19
221,WESLEY AVE ,K1Z7A2,Ward 15,448,73,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 3 storey semi detached dwelling,2,836434.44,5002,1708973,Construction,2017-11-24 14:19
1259,BROOKLINE AVE ,K1V6S4,Ward 16,M24,87,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement) and interior alterations on the ground floor,1,10000,767,1708974,Construction,2017-11-24 14:23
324,WEST HUNT CLUB RD ,K2E0B7,Ward 9,,28,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit-up in a 1 storey retail building (KFC),0,150000,2363.65,1708975,Construction,2017-11-24 14:40
2969 A ,RICHMOND RD ,K2B6S6,Ward 7,,,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations in the basement of a 2 storey rowhouse,0,5000,35,1708976,Construction,2017-11-24 14:54
165,ABETTI RIDGE ,K2J0Y7,Ward 3,4M-1389,,PUREWATER POOL & SPA,Rowhouse,Nepean,Install an enclosure for a hot tub (rear yard),0,0,0,1708977,Pool Enclosure,2017-11-24 15:43
2471,MANSE RD ,K4C1C6,Ward 19,,15,"PAYMAN, TAMIN",Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1708978,Pool Enclosure,2017-11-24 15:52
224,CRESTVIEW RD ,K1H5G3,Ward 18,4M-550,82,RND CONSTRUCTION,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,760300.85,4546.71,1708979,Construction,2017-11-24 15:58
4000,LABELLE ST ,K1J1A1,Ward 11,4M-,16,CONTRACTOR UNKNOWN,Office,Gloucester,Interior alterations on all levels of a 4 storey office building (Conseil des Écoles Catholiques du Centre-Est),0,183000,3810.42,1708980,Construction,2017-11-27 8:33
1133,"ST-LAURENT, BOULEVARD  ",K1K3B5,Ward 11,465,,DAMA CONTRUCTION,Retail,Old Ottawa,Tenant fit-up in a 1 storey retail building (Sleep Country),0,150000,3326,1708981,Construction,2017-11-27 8:40
613,MALAHAT WAY ,,Ward 6,4m-1587,124,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Parkside 2015 A,1,444303,2657,1708982,Construction,2017-11-27 9:13
615,MALAHAT WAY ,,Ward 6,4m-1587,125,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Parkside 2015 B,1,446310,2669,1708984,Construction,2017-11-27 9:22
1336,HIGHGATE RD ,K2C2Y6,Ward 8,4M-,,K AND T PLUMBING,Semi - Detached,Old Ottawa,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a semi-detached dwelling,0,0,0,1708985,Construction,2017-11-27 9:28
617,MALAHAT WAY ,,Ward 6,4m-1587,126,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Sycamore 2015 B,1,394304,2358,1708987,Construction,2017-11-27 9:30
619,MALAHAT WAY ,,Ward 6,4m-1587,127,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Sycamore 2015 A,1,387448,2317,1708990,Construction,2017-11-27 9:35
1334,HIGHGATE RD ,K2C2Y6,Ward 8,4M-,,K AND T PLUMBING,Semi - Detached,Old Ottawa,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a semi-detached dwelling,0,0,0,1708991,Construction,2017-11-27 9:42
621,"BAIE-DES-CASTORS, DE LA RUE ",K4A1E8,Ward 19,,16C,TAMARACK DEVELOPMENTS CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: 4541 2017 A,1,518382,3100,1708992,Construction,2017-11-27 9:42
621,MALAHAT WAY ,,Ward 6,4m-1587,128,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Parkside 2015 C,1,447647,2677,1708993,Construction,2017-11-27 10:09
30,PORTER ST ,,Ward 6,,23,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,844219.46,6491,1708994,Construction,2017-11-27 10:14
32,PORTER ST ,,Ward 6,,23,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,844219.46,6491,1708994,Construction,2017-11-27 10:14
34,PORTER ST ,,Ward 6,,23,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,844219.46,6491,1708994,Construction,2017-11-27 10:14
36,PORTER ST ,,Ward 6,,23,PATTEN HOMES 2000,Rowhouse,Goulbourn,Construct a 2 storey block of 4 rowhouse dwellings,4,844219.46,6491,1708994,Construction,2017-11-27 10:14
623,MALAHAT WAY ,,Ward 6,4m-1587,129,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Parkside 2015 B,1,446310,2669,1708995,Construction,2017-11-27 10:14
464,WARMSTONE DR ,,Ward 6,,,TARTAN HOMES CORPORATION,Semi - Detached,Goulbourn,"Construct a 2 Storey Semi - Detached with attached garages  Models: Magnolia G 2016 A,Red Oak 2012",2,606134,3857,1708996,Construction,2017-11-27 10:21
466,WARMSTONE DR ,,Ward 6,,,TARTAN HOMES CORPORATION,Semi - Detached,Goulbourn,"Construct a 2 Storey Semi - Detached with attached garages  Models: Magnolia G 2016 A,Red Oak 2012",2,606134,3857,1708996,Construction,2017-11-27 10:21
118,SPRUCE ST ,K1R6P2,Ward 14,13,107,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Finish the basement and interior alterations in a 2 storey semi-detached dwelling,0,44120.8,381,1708997,Construction,2017-11-27 10:23
668,EAGLE CREST HTS ,K2S1R8,Ward 6,4M-,,MINTO COMMUNITIES INC.,Single,Goulbourn,Construct a 2 storey detached dwelling,1,452664.54,2707,1708998,Construction,2017-11-27 10:27
2350,SIXTH LINE RD ,K0A1T0,Ward 5,,23,TERLIN CONSTRUCTION LTD.,Farm,Kanata,Construct a horse stable,0,800000,27579,1709000,Construction,2017-11-27 10:50
150,TUNNEY'S PASTURE DRWY ,K1A0T6,Ward 15,396,,"4083261 CANADA INC., O/A THE FIA GROUP",Office,Old Ottawa,Interior alterations on the 2nd floor of a 4 storey office building (Unit #2100),0,115000,2712,1709001,Construction,2017-11-27 11:17
150,TUNNEY'S PASTURE DRWY ,K1A0T6,Ward 15,396,,4083261 CANADA INC. / LE GROUPE FIA-Old Address,Office,Old Ottawa,Interior alterations on the 2nd floor of a 4 storey office building (Unit # 2602A),0,115000,2335,1709002,Construction,2017-11-27 11:20
150,TUNNEY'S PASTURE DRWY ,K1A0T6,Ward 15,396,,"4083261 CANADA INC., O/A THE FIA GROUP",Office,Old Ottawa,Interior alterations on the 2nd floor of a 4 storey office building (Unit #2600A),0,270000,4768,1709003,Construction,2017-11-27 11:21
250,RIVERWOOD DR ,K0A3M0,Ward 5,4M-423,13,OTTAWA HOME SELECT,Single,West Carleton,Construct a 2nd storey addition and alter the interior and exterior of a 1 storey cottage,0,157020.8,1327,1709004,Construction,2017-11-27 11:35
2370,ST. JOSEPH BLVD ,K1C1G1,Ward 2,4M-,4,DAVID J. CUPIDO CONSTRUCTION LTD.,Retail,Gloucester,Interior/exterior alterations on the 1st floor of a 2 storey funeral home (Kelly Funeral Home),0,5000,0,1709005,Construction,2017-11-27 11:37
60,MOODIE DR ,K1A0K6,Ward 7,4M-,,ELLIS DON,Office,Nepean,Interior alterations on all floors of a 3 storey office building (Building 3 - DND),0,35399644,363000,1709006,Construction,2017-11-27 11:52
104,MOHILL CRES ,K0A1T0,Ward 5,4M-505,28,***CONTRACTOR***,Single,West Carleton,Install a woodstove in a 2 storey detached dwelling,0,10000,1,1709007,Construction,2017-11-27 11:56
216,AVRO CIR ,,Ward 13,4M-1559,8,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Old Ottawa,Construct a 2 Storey Single with attached garage  Model: 2200A Griffith 2015 Standard,1,335926,2260,1709008,Construction,2017-11-27 12:01
2676,INNES RD ,K1B1A1,Ward 2,961,,EMILY MURPHY NON-PROFIT HOUSING,Stacked Rowhouse,Gloucester,Exterior alterations to a 3 storey stacked dwelling (Units 68 & 75),0,8000,0,1709009,Construction,2017-11-27 12:26
239,YORK ST ,K1N5T9,Ward 12,4M-,,JOB DOCTOR,Semi - Detached,Old Ottawa,Foundation repairs to a 2 storey semidetached dwelling,0,12000,500,1709010,Construction,2017-11-27 13:07
1181,BELANGER AVE ,K1H1B7,Ward 17,,,THE FIA GROUP (CONSTRUCTION DIVISION),Office,Old Ottawa,Interior alterations on the ground floor of a 5 storey mixed use building (PrintersPlus),0,188000,2500,1709011,Construction,2017-11-27 13:44
316,MABERLY WAY ,K1T0P2,Ward 22,4M-1569,2,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,462202.96,3311.06,1709013,Construction,2017-11-27 15:20
226,CASTLEGARTH CRES ,K2J5N6,Ward 22,4M-1233,104,***CONTRACTOR***,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,18951.6,510,1709014,Construction,2017-11-27 15:41
6619,FRANKTOWN RD ,K0A2Z0,Ward 21,,20,TOP HAT HOME COMFORT SERVICES,Single,Goulbourn,Install a woodstove in a 1 storey detached dwelling,0,10000,0,1709015,Construction,2017-11-27 16:00
3375,UPPER DWYER HILL RD ,K0A2H0,Ward 5,4M-,6,SLB CARPENTRY SERVICES,Single,West Carleton,Construct a 1 storey addition and interior alterations in a 1 storey detached dwelling,0,43444,320,1709016,Construction,2017-11-27 16:20
18,MACASSA CIR ,K2T1J7,Ward 4,4M-1110,,***CONTRACTOR***,Rowhouse,Kanata,Interior alterations to the bathroom in a 2 storey rowhouse,0,12000,121,1709017,Construction,2017-11-28 8:42
608,"BAIE-DES-CASTORS, DE LA RUE ",K4A1E8,Ward 19,,26C,TAMARACK DEVELOPMENTS CORPORATION,Single,Cumberland,Construct a 2 Storey Single with attached garage  Model: 3815 - 2017 B,1,464537,3786,1709018,Construction,2017-11-28 8:53
79,PALFREY WAY ,K2V0B4,Ward 6,1503,171,RICHCRAFT HOMES LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Norwood 2015 C,1,419610,2823,1709019,Construction,2017-11-28 9:06
81,PALFREY WAY ,K2V0B3,Ward 6,1503,172,RICHCRAFT HOMES LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Elmlea 2016 C,1,406344,2430,1709020,Construction,2017-11-28 9:20
365,LAURIER AVE W,K1A0X6,Ward 14,3922,27-30,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 12th and 14th floors of a 20 storey office building,0,1369628.63,13024,1709021,Construction,2017-11-28 9:28
300,SLATER ST ,K1P6A6,Ward 14,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 15th floor of a 20 storey office building,0,481941.89,13024,1709022,Construction,2017-11-28 9:32
1113,LENA AVE ,K4M1G2,Ward 21,4M-581,75,CONTRACTOR UNKNOWN,Single,Rideau,Interior alterations to 2 storey detached dwelling,0,5000,0,1709023,Construction,2017-11-28 9:35
303,OXER PL ,K2V0C6,Ward 6,4M1521,90,CARDEL HOMES INC. OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,479828.5,2948,1709027,Construction,2017-11-28 12:44
317,OXER PL ,K2V0C6,Ward 6,4M1521,83,CARDEL HOMES INC. OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,468197.42,3237,1709028,Construction,2017-11-28 12:47
809,CARNELIAN CRES ,K1X0A8,Ward 22,4M1573,137,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 1 storey detached dwelling,1,360526.32,2156,1709029,Construction,2017-11-28 14:08
1053,CARLING AVE ,K1Y4E9,Ward 15,135079,,MADDISON CONSTRUCTION LIMITED,Institutional,Old Ottawa,Interior alterations in the parking garage (The Ottawa Hospital - Civic Campus),0,75000,1872.92,1709030,Construction,2017-11-28 15:02
100,WAXWING DR ,K1V9H2,Ward 16,M158,372,PREMIERE BUILDING SERVICES,Single,Old Ottawa,Exterior alterations to a 2 storey detached dwelling (repair garage support),0,5000,10,1709031,Construction,2017-11-28 15:13
205,MAZON ST ,K2S0W4,Ward 6,4M-1549,69,TARTAN HOMES CORPORATION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,402302.89,2405.83,1709032,Construction,2017-11-28 15:23
550,CUMBERLAND ST ,K1N6N5,Ward 12,2275,07-Jan,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations to upgrade fire alarm system in a 4 storey university building (uOttawa, Tabaret Hall)",0,500000,50,1709033,Construction,2017-11-28 15:35
99,STRATHCONA AVE ,K1S1X5,Ward 17,58775,41,SUNTER HOMES INC.,Single,Old Ottawa,PLUMBING ONLY - Reconfigure bathroom plumbing fixtures in a 2 storey detached dwelling,0,10000,90,1709034,Construction,2017-11-28 15:43
1356,MEADOWLANDS DR E,K2E6K6,Ward 9,4M-,,OGC LTD.,Apartment,Nepean,Interior alterations on the 11th floor of an 11 storey apartment building (Unit #1109),0,14000,115,1709035,Construction,2017-11-28 15:59
1463,PRINCE OF WALES DR ,K2C1N7,Ward 16,4M-,34,CONTRACTOR UNKNOWN,Other,Old Ottawa,Interior/exterior alterations to a 1 storey recreation facility (Boys and Girls Club),0,564637,7617.97,1709036,Construction,2017-11-28 16:27
523,ACE ST ,K2V0E9,Ward 6,4M1551,39,EQ HOMES,Single,Goulbourn,Construct a 2 storey detached dwelling,1,301088.9,2303,1709037,Construction,2017-11-29 8:41
404,PACK ST ,K2V0G1,Ward 6,4M-1551,52,EQ HOMES,Single,Goulbourn,Construct a 1 storey detached dweling,1,301088.9,2303,1709038,Construction,2017-11-29 8:42
534,ACE ST ,K2V0E8,Ward 6,4M1551,17,EQ HOMES,Single,Goulbourn,Construct a 1 storey detached dwelling,1,326171.9,2579,1709039,Construction,2017-11-29 8:45
4418,DONNELLY DR ,,Ward 21,4,1,,Demolition,Rideau,Demolish a 1 storey detached shed,0,3500,-700,1709041,Demolition,2017-11-29 8:48
215 / ,ST. ANDREW ST ,K1N5G5,Ward 12,42482,29,CDRG RED TEAM,Duplex,Old Ottawa,Exterior alterations to repair a roof (fire damage),0,31009.85,100,1709043,Construction,2017-11-29 9:05
215,ST. ANDREW ST ,K1N5G5,Ward 12,42482,29,CDRG RED TEAM,Duplex,Old Ottawa,Exterior alterations to repair a roof (fire damage),0,31009.85,100,1709043,Construction,2017-11-29 9:05
166,BALIKUN HTS ,K2V0B6,Ward 6,1503,164,RICHCRAFT HOMES LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: 35-24 Roberts 2014 C 4 bed,1,321062,2160,1709044,Construction,2017-11-29 9:06
229,WELLINGTON ST ,,Ward 14,4797,1 TO 33,ELLIS DON,Office,Old Ottawa,Interior alterations to the sub-basement level (reading room & meeting space) of an 9 storey office building (Confederation Building),0,230000,2497,1709045,Construction,2017-11-29 9:48
96,SHERBROOKE AVE ,K1Y1R9,Ward 15,95,17,"BAKER, MURRAY",Detached Garage/Shed,Old Ottawa,Construct a detached garage (rear yard),0,17000,288,1709046,Construction,2017-11-29 10:49
123,SLATER ST ,K1P5H2,Ward 14,3922,48 & 49,METCALFE REALTY COMPANY LIMITED,Office,Old Ottawa,Tenant fit-up on the 9th floor of a 11 storey office building (Unit 901),0,106000,244,1709048,Construction,2017-11-29 11:22
123,SLATER ST ,K1P5H2,Ward 14,3922,48-49,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Tenant fit-up on the 9th floor of an 11 storey office building (MDA, Unit 900)",0,187069,3426.69,1709051,Construction,2017-11-29 12:02
2060,BEARHILL RD ,K0A1L0,Ward 5,,,***CONTRACTOR***,Detached Garage/Shed,West Carleton,Construct a detached garage (rear yard),0,20000,1500,1709052,Construction,2017-11-29 12:25
45,EVERGREEN DR ,K2H6C5,Ward 8,406391,418,LUMEN HOMES,Single,Nepean,Construct a 1 storey addition and alterations to a 1 storey detached dwelling (4 season and 3 season sunrooms),0,34130.09,238.5,1709053,Construction,2017-11-29 12:31
32,BARRETTE ST ,K1L8A5,Ward 12,101,30,***CONTRACTOR***,Semi - Detached,Vanier,Interior alterations on a 2 storey semi-detached dwelling (kitchen renovations and removal of load bearing wall),0,3000,145,1709054,Construction,2017-11-29 12:52
50,O'CONNOR ST ,K1P6L2,Ward 14,3922,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 2nd floor of a 17 storey office building (server room),0,100000,11538.91,1709056,Construction,2017-11-29 13:21
2172,EMARD CRES ,K1J6K6,Ward 11,830,690,"BALON, RICHARD",Single,Gloucester,Exterior/interior alterations to a detached dwelling (repair fire damage),0,20000,0,1709057,Construction,2017-11-29 13:32
258,PURCHASE CRES ,,Ward 6,4M-1591,9,PATTEN HOMES 2000,Single,Goulbourn,Construct a 2 storey detached dwelling,1,413367.84,2472,1709058,Construction,2017-11-29 13:45
15,CRAIG ST ,K1S4B6,Ward 17,44,13,CONTRACTOR UNKNOWN,Single,Old Ottawa,Install a woodstove in a 2 storey detached dwelling,0,5000,225,1709059,Construction,2017-11-29 14:09
3615,UPLANDS DR ,K1V2S4,Ward 10,4M-129,,CONTRACTOR UNKNOWN,Retail,Gloucester,Interior alterations to expand  tenant into an adjacent unit in a retail building (AAA Meat Market),0,15000,1076.39,1709060,Construction,2017-11-29 14:32
115,FIELDROW ST ,K2G2Y8,Ward 8,,32,***CONTRACTOR***,Demolition,Nepean,Demolish a 1 storey detached garage,0,1000,-625,1709062,Demolition,2017-11-29 14:38
8300,NOVA LUX WAY ,K0A2P0,Ward 20,4M-1141,26,POOL BUILDERS OTTAWA,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1709063,Pool Enclosure,2017-11-29 14:42
82,SHELDRAKE DR ,K2L1S9,Ward 23,887,976,CONTRACTOR UNKNOWN,Single,Kanata,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,20000,932.04,1709064,Construction,2017-11-29 14:58
2022,ROLLING BROOK DR ,K1W1C9,Ward 2,4M-816,15,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations to finish the basement in a 2 storey detached dwelling,0,22296,600,1709065,Construction,2017-11-29 16:04
211,COOKS MILL CRES ,K1V2N1,Ward 22,,R702,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-04 Westbrook 2015 C,1,457513,3078,1709066,Construction,2017-11-30 9:03
747,HUNTMAR DR ,K0A1L0,Ward 5,,pt lot 7,***CONTRACTOR***,Single,West Carleton,Install a wood insert in a 1 storey detached dwelling (main floor),0,4800,0,1709067,Construction,2017-11-30 9:26
103,PASSAGEWAY PRIV ,K2M2B5,Ward 23,4M-1248,,BATES HOME IMPROVEMENTS,Single,Kanata,Finish the basement in a 1 storey detached dwelling,0,26012,700,1709068,Construction,2017-11-30 9:50
2002,"MER-BLEUE, CHEMIN DE LA  ",,Ward 2,,1 2,CONTRACTOR UNKNOWN,Office,Gloucester,"Tenant Fit-up to a 1 storey retail building  (Landscaping Design Business Office, unit J10 & J11)",0,50000,3428,1709069,Construction,2017-11-30 10:30
