ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
127,PORTRUSH AVE ,K2J5H9,Ward 24,4M-1178,72,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement of a 2 storey detached dwelling,0,"23,514",506,2400327,Construction,2024-01-25 11:01
50,TYBALT CRES ,K2H8J5,Ward 8,596152,120,***CONTRACTOR***,Single,Nepean,Interior alterations in a 2 storey detached dwelling (basement bathroom),0,"2,000",28,2400328,Construction,2024-01-25 11:06
813,POETRY CIR ,K2S1J8,Ward 6,,,TARTAN HOMES CORPORATION,Semi - Detached,Ottawa,"Construct a 2 Storey Semi - Detached with attached garages  Models: Ficus 5120 A 2023,Ivy 5110 A 2023",2,"760,765",4093,2400329,Construction,2024-01-25 11:09
815,POETRY CIR ,K2S1J8,Ward 6,,,TARTAN HOMES CORPORATION,Semi - Detached,Ottawa,"Construct a 2 Storey Semi - Detached with attached garages  Models: Ficus 5120 A 2023,Ivy 5110 A 2023",2,"760,765",4093,2400329,Construction,2024-01-25 11:09
35 B ,DONNA ST ,K2G2V5,Ward 8,348978,44,CONTRACTOR UNKNOWN,Single,Nepean,Construct an additional dwelling unit (basement) and interior alterations in a 1 storey detached dwelling,1,"83,808",1195,2400330,Construction,2024-01-25 11:29
35,DONNA ST ,K2G2V5,Ward 8,348978,44,CONTRACTOR UNKNOWN,Single,Nepean,Construct an additional dwelling unit (basement) and interior alterations in a 1 storey detached dwelling,1,"83,808",1195,2400330,Construction,2024-01-25 11:29
35 C ,DONNA ST ,K2G2V5,Ward 8,348978,44,CONTRACTOR UNKNOWN,Coach House,Nepean,Construct a coach house (convert existing detached garage),1,"66,916",388,2400331,Construction,2024-01-25 11:40
35,DONNA ST ,K2G2V5,Ward 8,348978,44,CONTRACTOR UNKNOWN,Coach House,Nepean,Construct a coach house (convert existing detached garage),1,"66,916",388,2400331,Construction,2024-01-25 11:40
8079,ADAM BAKER WAY ,K0A2P0,Ward 20,4M-950,20,MATHIEU PILON CONSTRUCTION INC.,Single,Osgoode,Finish the basement to a 1 storey detached dwelling,0,"69,566",1497,2400332,Construction,2024-01-25 12:49
774,ECHO DR ,K1S0R4,Ward 17,,K,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Interior alterations to the ground floor of a 5 storey office building (lobby, washrooms/ changing rooms)",0,"475,000",2476,2400333,Construction,2024-01-25 13:32
1705,PLAYFAIR DR ,K1H8P6,Ward 18,500,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Interior alterations to a 16 storey residential building (replace diesel generator and fire pump),0,"350,000",538,2400334,Construction,2024-01-25 13:55
1239,DONALD ST ,K1J8W3,Ward 11,26,20-23,CONTRACTOR UNKNOWN,Retail,Gloucester,Exterior alterations to a 1 storey retail building,0,"650,000",1,2400335,Construction,2024-01-25 14:02
84,BYRON AVE ,K1Y3J1,Ward 15,M48,2124,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct an addition to a 2 storey detached dwelling,0,"21,003",113,2400336,Construction,2024-01-25 14:28
1405,PRINCE OF WALES DR ,K2C1N5,Ward 16,32,,BRODER ELECTRIC LTD.,Apartment,Old Ottawa,Install a generator in an 18 storey apartment building,0,"619,556",14262,2400338,Construction,2024-01-25 14:42
1293,HIGHGATE RD ,K2C2Y5,Ward 8,370031,,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Interior alterations to a 1 storey semi-detached dwelling (renovate kitchen, open load bearing wall, bathroom in basement)",0,"30,000",646,2400340,Construction,2024-01-25 14:45
310,COSANTI DR ,K2S2W6,Ward 6,4M1689,,CARDEL HOMES INC. OTTAWA DIVISION,Rowhouse,Goulbourn,"Construct a block of 4, 2 storey rowhouses",4,"861,683",8646,2400341,Construction,2024-01-25 15:07
312,COSANTI DR ,K2S2W6,Ward 6,4M1689,,CARDEL HOMES INC. OTTAWA DIVISION,Rowhouse,Goulbourn,"Construct a block of 4, 2 storey rowhouses",4,"861,683",8646,2400341,Construction,2024-01-25 15:07
314,COSANTI DR ,K2S2W6,Ward 6,4M1689,,CARDEL HOMES INC. OTTAWA DIVISION,Rowhouse,Goulbourn,"Construct a block of 4, 2 storey rowhouses",4,"861,683",8646,2400341,Construction,2024-01-25 15:07
316,COSANTI DR ,K2S2W6,Ward 6,4M1689,,CARDEL HOMES INC. OTTAWA DIVISION,Rowhouse,Goulbourn,"Construct a block of 4, 2 storey rowhouses",4,"861,683",8646,2400341,Construction,2024-01-25 15:07
308,"LEVIS, AV DE  ",K1L6H3,Ward 12,238,172,CONTRACTOR UNKNOWN,Single,Vanier,Interior alterations to a 2 storey detached dwelling (create opening in loadbearing wall),0,"5,000",50,2400342,Construction,2024-01-25 15:20
1212,CAMEO DR ,K2C1Z1,Ward 8,347549,,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Finish the basement in a 1 storey semi-detached dwelling,0,"28,579",615,2400343,Construction,2024-01-25 15:24
563 B ,ALESTHER ST ,K1K1J1,Ward 13,610,18,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey additional dwelling unit addition to a 1 storey detached dwelling (rear yard),1,"109,663",590,2400344,Construction,2024-01-25 15:58
563,ALESTHER ST ,K1K1J1,Ward 13,610,18,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey additional dwelling unit addition to a 1 storey detached dwelling (rear yard),1,"109,663",590,2400344,Construction,2024-01-25 15:58
1956,NASKAPI DR ,K1J8K3,Ward 11,878,1116,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations to a 2 storey detached dwelling,0,"30,000",1,2400345,Construction,2024-01-25 16:18
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,"PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island Waste Management Pump Room, basement level)",0,"5,000",0,2400346,Construction,2024-01-26 8:42
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa, PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island High Lift Pipe Vault),0,"5,000",0,2400347,Construction,2024-01-26 8:43
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,"PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island '32 Chemical Area, Air Compressor Room)",0,"5,000",0,2400348,Construction,2024-01-26 8:44
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island Service Water Pump Area),0,"5,000",0,2400349,Construction,2024-01-26 8:45
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island ECM Room),0,"5,000",0,2400350,Construction,2024-01-26 8:45
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island Filter Pipe Gallery),0,"5,000",0,2400351,Construction,2024-01-26 8:46
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island Trade's Storage Building),0,"5,000",0,2400352,Construction,2024-01-26 8:48
1,ONIGAM ST ,K1Y2C4,Ward 15,74,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,"PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 1 storey industrial building (Lemieux Island Low Lift Pumping Station, washrooms)",0,"5,000",0,2400353,Construction,2024-01-26 8:48
286 B ,ARLINGTON AVE ,K1R5T2,Ward 14,30,41,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,"Construct additional dwelling units in both sides of a 2 storey semi-detached dwelling (2nd floor, total of 6 units)",2,"1,000",1500,2400354,Construction,2024-01-26 9:36
286 C ,ARLINGTON AVE ,K1R5T2,Ward 14,30,41,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,"Construct additional dwelling units in both sides of a 2 storey semi-detached dwelling (2nd floor, total of 6 units)",2,"1,000",1500,2400354,Construction,2024-01-26 9:36
286,ARLINGTON AVE ,K1R5T2,Ward 14,30,41,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,"Construct additional dwelling units in both sides of a 2 storey semi-detached dwelling (2nd floor, total of 6 units)",2,"1,000",1500,2400354,Construction,2024-01-26 9:36
288 B ,ARLINGTON AVE ,K1R5T2,Ward 14,30,41,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,"Construct additional dwelling units in both sides of a 2 storey semi-detached dwelling (2nd floor, total of 6 units)",2,"1,000",1500,2400354,Construction,2024-01-26 9:36
288 C ,ARLINGTON AVE ,K1R5T2,Ward 14,30,41,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,"Construct additional dwelling units in both sides of a 2 storey semi-detached dwelling (2nd floor, total of 6 units)",2,"1,000",1500,2400354,Construction,2024-01-26 9:36
288,ARLINGTON AVE ,K1R5T2,Ward 14,30,41,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,"Construct additional dwelling units in both sides of a 2 storey semi-detached dwelling (2nd floor, total of 6 units)",2,"1,000",1500,2400354,Construction,2024-01-26 9:36
6,MILLCREEK CRT ,K2G6Y7,Ward 24,4M-1153,81,MALLETTE LANDSCAPING INC,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,2400355,Pool Enclosure,2024-01-26 9:45
4410,RUISSELLET RD ,K4B1J1,Ward 19,,16,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a 1 storey detached dwelling,1,"444,229",2390,2400356,Construction,2024-01-26 9:54
93,SHINNY AVE ,K2V0G5,Ward 6,4M-1608,61,LET US BUILD,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,"15,010",323,2400357,Construction,2024-01-26 11:07
5329,BOUNDARY RD ,K4B1P6,Ward 20,,21-22,CONTRACTOR UNKNOWN,Retail,Cumberland,Tenant fit up to a 1 storey retail building (Gas station convenience Store),0,"100,000",2949,2400358,Construction,2024-01-26 11:15
1002,BEAVERBROOK RD ,K2K1L1,Ward 4,786,,CONTRACTOR UNKNOWN,Retail,Kanata,PLUMBING ONLY: Install a backflow prevention device in a 1 storey retail building,0,"16,200",0,2400359,Construction,2024-01-26 11:32
10,BAYSWATER AVE ,K1Y2E4,Ward 15,73,"PT 3,4,5",CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a backflow prevention device on the domestic water supply of a 2 storey commercial building,0,"3,800",0,2400360,Construction,2024-01-26 12:29
14,BAYSWATER AVE ,K1Y2E4,Ward 15,73,"PT 3,4,5",CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a backflow prevention device on the domestic water supply of a 2 storey commercial building,0,"3,800",0,2400360,Construction,2024-01-26 12:29
26,WILLARD ST ,K1S1T5,Ward 17,116,10-Sep,URBACITY DESIGN BUILD,Single,Old Ottawa,Construct an addition and deck (rear yard) to a 2 storey detached dwelling,0,"218,005",98,2400361,Construction,2024-01-26 13:02
245,APPALACHIAN CIR ,K2J6X4,Ward 3,4M1681,272,CONTRACTOR UNKNOWN,Single,Nepean,Exterior alterations to a 2 storey detached dwelling (new basement staircase),0,"17,000",85,2400362,Construction,2024-01-26 13:54
526,WEST HUNT CLUB RD ,K2G1E6,Ward 9,4M601,,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING ONLY - Install a premise isolation device on the domestic cold water supply in a 3 story mixed use building,0,"5,000",0,2400363,Construction,2024-01-26 14:13
604,QUEEN ELIZABETH DRWY ,K1S3N5,Ward 17,108564,183,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to the 1st floor of a 2 storey detached dwelling,0,"15,000",1,2400364,Construction,2024-01-26 14:14
3,CHARTWELL AVE ,K2G5W3,Ward 9,204,PT 8,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING ONLY - Install a premise isolation device on the domestic water supply  in a 1 storey commercial building,0,"5,000",0,2400365,Construction,2024-01-26 14:32
7347,RIDEAU VALLEY DR S,K0A2E0,Ward 21,4M-,34,CONTRACTOR UNKNOWN,Single,Rideau,Interior alterations to a 1 storey detached dwelling,0,"50,000",1057,2400367,Construction,2024-01-26 15:41
4043,CARLING AVE ,K2K2A4,Ward 4,4M-,,CONTRACTOR UNKNOWN,Office,Kanata,Tenant fit up on 1st floor of 2 storey office building (Ottawa Snooker - LL7),0,"75,000",2497,2400368,Construction,2024-01-26 15:41
81,BELLWOOD AVE ,K1S1S8,Ward 17,116,44,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations and a 3rd floor addition to a 3 storey detached dwelling,0,"200,000",2400,2400370,Construction,2024-01-29 9:00
1720,ST. BERNARD ST ,K1T1K8,Ward 10,,8,BEDARD PLUMBING SERVICES INC.,Industrial,Gloucester,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply of a 1 storey institutional building (Saint Bernard Catholic Church),0,"5,000",0,2400371,Construction,2024-01-29 9:08
103,CAMBIOR CRES ,K2T1J3,Ward 4,4M-1102,143,MJOLNIR CONSTRUCTION,Single,Kanata,Construct a deck (rear yard),0,"40,000",366,2400372,Construction,2024-01-29 9:17
1526,ROSEBELLA AVE ,K1T1E8,Ward 10,326,196-199,CONTRACTOR UNKNOWN,Single,Gloucester,Construct an attached gazebo/canopy on a 2 storey detached dwelling,0,"10,000",384,2400373,Construction,2024-01-29 9:18
6573 B ,LEGAULT ST ,K1C2Y9,Ward 2,M320,10,CONTRACTOR UNKNOWN,Single,Gloucester,Construct an additional dwelling unit in the basement of a 2 storey detached dwelling,1,"30,000",512,2400374,Construction,2024-01-29 9:31
1701,KILBORN AVE ,K1H6M8,Ward 18,791,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Construct a generator room in an existing parking garage,0,"250,000",986,2400375,Construction,2024-01-29 9:44
125,"BONNE-RENOMMEE, AV DE LA  ",K4A5J8,Ward 1,4M-1664,24,CONTRACTOR UNKNOWN,Single,Cumberland,Exterior alterations to a 2 storey detached dwelling (build retaining wall),0,"10,000",1,2400376,Construction,2024-01-29 9:56
1520 B ,BLOHM DR ,,Ward 10,4M-554,160,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a secondary dwelling unit in the basement of a 2 storey detached dwelling,1,"50,000",711,2400378,Construction,2024-01-29 10:24
1520,BLOHM DR ,K1G4P4,Ward 10,4M-554,160,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a secondary dwelling unit in the basement of a 2 storey detached dwelling,1,"50,000",711,2400378,Construction,2024-01-29 10:24
863,MOUNTAINVIEW AVE ,K2B5G1,Ward 7,464,22,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Construct a 1 storey addition, balcony, and porch in a 2 storey detached dwelling",0,"167,023",1229,2400379,Construction,2024-01-29 11:32
6139,RIDEAU VALLEY DR N,K4M1B3,Ward 21,,PT LOT 13,CONTRACTOR UNKNOWN,Detached Garage/Shed,Rideau,Construct a 2 storey detached garage (side yard),0,"180,000",1250,2400380,Construction,2024-01-29 12:05
110,"PLACE-D'ORLEANS, PROM DE  ",K1E1E1,Ward 1,4M-,,CONTRACTOR UNKNOWN,Office,Cumberland,Tenant fit-up to a 2 storey retail building (Unit #2020 - Public Works and Government of Canada),0,"200,000",100,2400381,Construction,2024-01-29 12:06
435,ALBERT ST ,K1R7X4,Ward 14,3922,PT LOTS 18-22,CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water entry and fire protection system of a 12 storey hotel (The Albert at Bay Suite Hotel),0,"10,000",0,2400383,Construction,2024-01-29 12:27
2369,CARLING AVE ,K2B7G7,Ward 7,324,"79,80,93-95",CONTRACTOR UNKNOWN,Commercial,Old Ottawa,Tenant fit-up to a 1 storey commercial building (Honest Ottawa),0,"130,000",2992,2400388,Construction,2024-01-29 12:53
236,KENNEDY LANE W,K1E1G7,Ward 1,17,40,RB BUILD & DESIGN LTD,Single,Cumberland,Interior alterations in a 1 storey detached dwelling (revert to 3 bedrooms + new basement bathroom),0,"10,000",151,2400389,Construction,2024-01-29 13:41
401,CLUBTAIL PRIV ,K1X0J6,Ward 22,,,PATHWAYS REGIONAL INC.,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Emma 2023 M,Emma 2023 M,Wyatt 2023 M,Nova 2023 M",4,"777,181",6969,2400391,Construction,2024-01-29 13:48
403,CLUBTAIL PRIV ,K1X0J6,Ward 22,,,PATHWAYS REGIONAL INC.,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Emma 2023 M,Emma 2023 M,Wyatt 2023 M,Nova 2023 M",4,"777,181",6969,2400391,Construction,2024-01-29 13:48
405,CLUBTAIL PRIV ,K1X0J6,Ward 22,,,PATHWAYS REGIONAL INC.,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Emma 2023 M,Emma 2023 M,Wyatt 2023 M,Nova 2023 M",4,"777,181",6969,2400391,Construction,2024-01-29 13:48
407,CLUBTAIL PRIV ,K1X0J6,Ward 22,,,PATHWAYS REGIONAL INC.,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Emma 2023 M,Emma 2023 M,Wyatt 2023 M,Nova 2023 M",4,"777,181",6969,2400391,Construction,2024-01-29 13:48
848,ASHENVALE WAY ,K4A0S1,Ward 19,4M1435,,C&E RENOS INC.,Rowhouse,Cumberland,Interior alterations in a 2 storey rowhouse dwelling (fire damage repairs),0,"25,000",1615,2400392,Construction,2024-01-29 14:18
848,ASHENVALE WAY ,K4A0S1,Ward 19,4M1435,,"SABIH, UL ISLAM",Rowhouse,Cumberland,Interior alterations in a 2 storey rowhouse dwelling (fire damage repairs),0,"25,000",1615,2400392,Construction,2024-01-29 14:18
5050,INNOVATION DR ,K2K0J2,Ward 4,4M1104,,CONTRACTOR UNKNOWN,Office,Kanata,Interior alterations on the 2nd floor of a 5 storey office building (Ciena),0,"1,000,000",3500,2400394,Construction,2024-01-29 15:05
351,LONGWORTH AVE ,K1T0T9,Ward 22,4M-1624,49,"LECLAIR, KEN",Single,Gloucester,Construct a balcony on a 2 storey detached dwelling (rear yard),0,"25,000",228,2400395,Construction,2024-01-29 15:15
61,SALAMANDER WAY ,K1X0E9,Ward 22,4M1617,,***CONTRACTOR***,Single,Gloucester,Construct a deck (rear yard),0,500,32,2400396,Construction,2024-01-29 15:27
1412,YORKS CORNERS RD ,K0A1V0,Ward 20,4M-,9 Pt Lot 5,CONTRACTOR UNKNOWN,Single,Osgoode,Construct a 2 storey detached dwelling,1,"706,306",3800,2400399,Construction,2024-01-30 8:44
106,COLONNADE RD N,K2E7L6,Ward 9,4M-,29,CONTRACTOR UNKNOWN,Office,Nepean,PLUMBING ONLY - Install a premise isolation device on the domestic water supply of a 2 storey office building,0,"21,300",0,2400400,Construction,2024-01-30 9:26
27,SPRINGDALE CRES ,K2H5T7,Ward 9,485324,68,ROYAL FLUSH PLUMBING,Single,Nepean,PLUMBING ONLY: Install a backwater valve on the domestic cold water supply of a 1 storey detached dwelling,0,"1,500",0,2400401,Construction,2024-01-30 9:47
2604,DRAPER AVE ,K2H9B1,Ward 8,4M-,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply in a 17 storey apartment building,0,"12,000",0,2400403,Construction,2024-01-30 10:35
193,GLEBE AVE ,K1S2C6,Ward 17,M15,64,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct an addition to a 2 storey detached dwelling (move SDU to basement),1,"253,435",1623,2400404,Construction,2024-01-30 10:50
4265,STRANDHERD DR ,K2J6E5,Ward 3,4M1538,,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING ONLY: Install an open port backwater valve on the storm and sanitary sewer of a 1 storey retail building,0,"5,000",0,2400406,Construction,2024-01-30 10:57
3171,STRANDHERD DR ,K2J5N1,Ward 24,4M-,,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING ONLY - Install a premise isolation device on the domestic water supply of a 1 storey retail building,0,"5,000",0,2400407,Construction,2024-01-30 11:33
51 B ,MILLFORD AVE ,K2G1C1,Ward 9,378656,377,CONTRACTOR UNKNOWN,Single,Nepean,Construct a secondary dwelling unit (basement) and interior alterations in a 1 storey detached dwelling,1,"80,000",1360,2400408,Construction,2024-01-30 11:40
51,MILLFORD AVE ,K2G1C1,Ward 9,378656,377,CONTRACTOR UNKNOWN,Single,Nepean,Construct a secondary dwelling unit (basement) and interior alterations in a 1 storey detached dwelling,1,"80,000",1360,2400408,Construction,2024-01-30 11:40
4,PERRY ST ,K2G1K5,Ward 8,522,1,CONTRACTOR UNKNOWN,Institutional,Nepean,PLUMBING ONLY - Install a backflow prevention device on the domestic water supply of a 2 storey institutional building,0,"5,000",0,2400409,Construction,2024-01-30 11:55
3141,STRANDHERD DR ,K2J5N1,Ward 24,4M-,PT LOT 14,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING ONLY: Install a premise isolation device on the domestic water supply of a 1 storey retail building,0,"2,000",0,2400410,Construction,2024-01-30 12:12
1642,MERIVALE RD ,K2G4A1,Ward 8,401392,31,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING ONLY - Install a premise isolation device on the domestic water supply of a 1 storey retail building,0,"32,000",0,2400412,Construction,2024-01-30 12:20
3161,STRANDHERD DR ,K2J5N1,Ward 24,,PT LOT 14,CONTRACTOR UNKNOWN,Retail,Nepean,PLUMBING ONLY: Install a premise isolation device on the domestic water supply in a 1 storey commercial building,0,"2,000",0,2400413,Construction,2024-01-30 12:29
1125,COLONEL BY DR ,K1S5B6,Ward 17,4M-,"L, M, N",CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations on the 1st floor of an institutional building (Carleton University, Nideyinan Building)",0,"120,000",833,2400414,Construction,2024-01-30 12:38
1006,"BATEAU, PLACE DU  ",K1C2N2,Ward 2,M215,208,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 1 storey addition in the rear yard and interior alterations to a 2 storey detached dwelling,0,"243,044",1392,2400415,Construction,2024-01-30 14:44
673,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-8 2018 Weston Interior,20-8 2018 Weston Interior,20-2 2017 End,20-2 2017 End",4,"918,482",7062,2400416,Construction,2024-01-30 15:03
675,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-8 2018 Weston Interior,20-8 2018 Weston Interior,20-2 2017 End,20-2 2017 End",4,"918,482",7062,2400416,Construction,2024-01-30 15:03
677,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-8 2018 Weston Interior,20-8 2018 Weston Interior,20-2 2017 End,20-2 2017 End",4,"918,482",7062,2400416,Construction,2024-01-30 15:03
679,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-8 2018 Weston Interior,20-8 2018 Weston Interior,20-2 2017 End,20-2 2017 End",4,"918,482",7062,2400416,Construction,2024-01-30 15:03
665,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Weston 20-8 END 2023,Brighton 20-2-INT 2023,20-3 Lynwood Mid Unit 2015,Parkway 20-4 END 2023",4,"856,720",7387,2400417,Construction,2024-01-30 15:08
667,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Weston 20-8 END 2023,Brighton 20-2-INT 2023,20-3 Lynwood Mid Unit 2015,Parkway 20-4 END 2023",4,"856,720",7387,2400417,Construction,2024-01-30 15:08
669,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Weston 20-8 END 2023,Brighton 20-2-INT 2023,20-3 Lynwood Mid Unit 2015,Parkway 20-4 END 2023",4,"856,720",7387,2400417,Construction,2024-01-30 15:08
671,HONEYDEW ST ,K4M1B2,Ward 22,4M-1728,,HN HOMES LIMITED PARTNERSHIP,Rowhouse,Ottawa,"Construct a 2 Storey Rowhouse with attached garages  Models: Weston 20-8 END 2023,Brighton 20-2-INT 2023,20-3 Lynwood Mid Unit 2015,Parkway 20-4 END 2023",4,"856,720",7387,2400417,Construction,2024-01-30 15:08
400,PARNIAN PRIV ,K2J6H3,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
402,PARNIAN PRIV ,K2J6H3,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
404,PARNIAN PRIV ,K2J6H3,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
406,PARNIAN PRIV ,K2J6H3,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
408,PARNIAN PRIV ,K2J6Z8,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
410,PARNIAN PRIV ,K2J6Z8,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
412,PARNIAN PRIV ,K2J6Z8,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
414,PARNIAN PRIV ,K2J6Z8,Ward 3,4M-,,MATTAMY (HALF MOON BAY 4) LIMITED,Stacked Rowhouse,Ottawa,Construct a 3 storey 12 unit stacked rowhouse block,12,"2,032,040",14576,2400418,Construction,2024-01-30 15:08
